Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
d58144b077b89eff1542c03b2cca157ef158bd4a2b2f4cd184dfcdb9125ce318,2013-05,South Wales Police,South Wales Police,-3.825075,51.638955,On or near HIGHFIELD ROAD,W01000896,Neath Port Talbot 013C,Investigation complete; no suspect identified
81122fb0bfb89296a2dd3df6744c9e4c505773dbe672ceca62a0e75ac1c0dc25,2013-05,South Wales Police,South Wales Police,-3.822890,51.637784,On or near ELM ROAD,W01000897,Neath Port Talbot 013D,Investigation complete; no suspect identified
7c6725ba7e02455bdb6e7607614a64318ab230d4c4151eab40178a3df82987a0,2013-05,South Wales Police,South Wales Police,-3.821755,51.635077,On or near PARK VIEW CLOSE,W01000897,Neath Port Talbot 013D,Investigation complete; no suspect identified
56ac61a1969d82c525dfc2d1e00158e8ae459bebe6fb58eecf5f613f0ec31fe3,2013-05,South Wales Police,South Wales Police,-3.742777,51.631915,On or near PEN-HYDD STREET,W01000898,Neath Port Talbot 014A,Investigation complete; no suspect identified
9c365d08e75a5bc65b1c7e5d39c144346adbbc2a7ccf7c4649890568bfcfd99a,2013-05,South Wales Police,South Wales Police,-3.768056,51.612761,On or near CAE COPOR,W01000899,Neath Port Talbot 014B,Investigation complete; no suspect identified
fe40bb0fa662d0ab1d346b6f5eafc7b782a32d857f88385833b9831a1a106a91,2013-05,South Wales Police,South Wales Police,-3.768056,51.612761,On or near CAE COPOR,W01000899,Neath Port Talbot 014B,Investigation complete; no suspect identified
25e27e667830887d2b82ee212c6791d35a3c1257ce2f29a812113efc4787ab4a,2013-05,South Wales Police,South Wales Police,-3.756663,51.617698,On or near Supermarket,W01000900,Neath Port Talbot 014C,Investigation complete; no suspect identified
abf91a924b0fe417fbff5fedc0557c5ab7a10d6b7eee561762c434f196162b79,2013-05,South Wales Police,South Wales Police,-3.754947,51.617022,On or near Parking Area,W01000900,Neath Port Talbot 014C,Investigation complete; no suspect identified
abe7720f6bd8dd5b9f21ecd87799298d5ea540c3a689ea2141220a07102da869,2013-05,South Wales Police,South Wales Police,-3.758100,51.612272,On or near YNYS-LEE,W01000900,Neath Port Talbot 014C,Investigation complete; no suspect identified
57f5b993797acafd732d2768f8eae5c8737b8475cf8c8a008e7deda5c1ab9c72,2013-05,South Wales Police,South Wales Police,-3.825399,51.669667,On or near TAILLWYD ROAD,W01000904,Neath Port Talbot 006C,Investigation complete; no suspect identified
a5c9a18abe30d25af5a30e1b1b108a770ae34249ce1a9f0e6088ff650c2552be,2013-05,South Wales Police,South Wales Police,-3.821100,51.673178,On or near LLWYN HELYG,W01000904,Neath Port Talbot 006C,Offender given a caution
829b4ef38445b09e79d9411d52cb575dad9cfa794ba5827523973e98c6af4729,2013-05,South Wales Police,South Wales Police,-3.819683,51.671393,On or near BRWYNEN LAS,W01000907,Neath Port Talbot 007B,Investigation complete; no suspect identified
20cecd1a753de89d3d290e23c6f77256ec01768d614e6291f3c034f492ed2bcc,2013-05,South Wales Police,South Wales Police,-3.783049,51.655148,On or near MIN Y COED,W01000909,Neath Port Talbot 009A,Investigation complete; no suspect identified
8b31b48f0a2a0809666f96f91cd7414c01a8dc72bdfd5ab645f192a1ab78af94,2013-05,South Wales Police,South Wales Police,-3.838592,51.657268,On or near CASTLE STREET,W01000912,Neath Port Talbot 010A,Investigation complete; no suspect identified
4e2fa8f7cf12d451c17af3cea2b7746e58cc12a4c6b53d41c344f02747f6e880,2013-05,South Wales Police,South Wales Police,-3.840089,51.656399,On or near CARDONNEL ROAD,W01000912,Neath Port Talbot 010A,Investigation complete; no suspect identified
8b8dea4ee1c225a4789248a9471446305233335332550132805dd40b3015037a,2013-05,South Wales Police,South Wales Police,-3.843711,51.656945,On or near BURROWS ROAD,W01000913,Neath Port Talbot 010B,Suspect charged
0dd4f4e3618fc5068a409d36a567b02b1678eee329935291ef10f97286823545,2013-05,South Wales Police,South Wales Police,-3.850176,51.653462,On or near CEFN-PARC,W01000914,Neath Port Talbot 010C,Investigation complete; no suspect identified
a7e1566ed924b1598c35232aaf8fb9ba823c65d146b2bfa84d0581f53c5afac5,2013-05,South Wales Police,South Wales Police,-3.849593,51.651205,On or near PEN-Y-HEOL,W01000914,Neath Port Talbot 010C,Investigation complete; no suspect identified
e957edc0572a2f23cd7acc9a9588e461201525cc3e6e33c090d45863c0b6fbb3,2013-05,South Wales Police,South Wales Police,-3.850451,51.655949,On or near PEN-YR-ALLEY AVENUE,W01000914,Neath Port Talbot 010C,Suspect charged
e957edc0572a2f23cd7acc9a9588e461201525cc3e6e33c090d45863c0b6fbb3,2013-05,South Wales Police,South Wales Police,-3.850451,51.655949,On or near PEN-YR-ALLEY AVENUE,W01000914,Neath Port Talbot 010C,Suspect charged
8b96ecdc5287e984b82c6a32653172aeaaa12f388c3f39c094c37ca7736dd149,2013-05,South Wales Police,South Wales Police,-3.850462,51.658691,On or near CHARLES STREET,W01000917,Neath Port Talbot 010F,Investigation complete; no suspect identified
7f1dabe019ac029038a0f4d5cf484e1aec03f3c4d718b2890db98c61118883f2,2013-05,South Wales Police,South Wales Police,-3.751733,51.729625,On or near HEOL-Y-CRAIG,W01000918,Neath Port Talbot 002A,Investigation complete; no suspect identified
eb9adf519eaf0ba35c6fdc9ad3ee047e6806572096e7f331a720308d243ab857,2013-05,South Wales Police,South Wales Police,-3.747940,51.742037,On or near ALDERWOOD CLOSE,W01000918,Neath Port Talbot 002A,Investigation complete; no suspect identified
f49e1b55083552cdb247615aa99ca62f6e67ad9f91ceca59edcf84fa20a5aab3,2013-05,South Wales Police,South Wales Police,-3.752060,51.739961,On or near TREFORGAN ROAD,W01000918,Neath Port Talbot 002A,Investigation complete; no suspect identified
791d85a6ad7980ffd342cfb081922eb31f61bf1af10366959fc64cdf652da93a,2013-05,South Wales Police,South Wales Police,-3.647329,51.651952,On or near SCHOOL ROAD,W01000920,Neath Port Talbot 011A,Investigation complete; no suspect identified
76c85fbe470172fc023d2fe8eac2100c37b9d1289d11658d5de6daf59309e501,2013-05,South Wales Police,South Wales Police,-3.637082,51.643984,On or near PENDERYN ROAD,W01000921,Neath Port Talbot 011B,Investigation complete; no suspect identified
77820376aa0256610fe50a02c77affdf5e61ebec4ed5f17587cdb59de51182c9,2013-05,South Wales Police,South Wales Police,-3.637754,51.646187,On or near SUNNY CRESCENT,W01000921,Neath Port Talbot 011B,Investigation complete; no suspect identified
1be68e655bfbb9b8a962abf80f8c34365b1097ef5dc684ee37de7b86bc4375fb,2013-05,South Wales Police,South Wales Police,-3.637754,51.646187,On or near SUNNY CRESCENT,W01000921,Neath Port Talbot 011B,Investigation complete; no suspect identified
bab8fb7a8056e01b0b48be3882864b86d9b126f0333fc1d016633fab88194ae8,2013-05,South Wales Police,South Wales Police,-3.636934,51.643105,On or near PEN-Y-MYNYDD,W01000921,Neath Port Talbot 011B,Investigation complete; no suspect identified
a264794e670c28124a4de79f6cba2cb4413246bcb5ff7690aca0ec784f5a7105,2013-05,South Wales Police,South Wales Police,-3.830725,51.666545,On or near Sports/Recreation Area,W01000922,Neath Port Talbot 007C,Investigation complete; no suspect identified
6f6c3e7d338aa0945043ba3373970e7eb03b57ff279c318b810dbb4c1d15d798,2013-05,South Wales Police,South Wales Police,-3.822551,51.662140,On or near Supermarket,W01000922,Neath Port Talbot 007C,Investigation complete; no suspect identified
162cfe6e6712d7c811299ce54bbcfda1243bef6d32d8a9824537c691754da660,2013-05,South Wales Police,South Wales Police,-3.828530,51.662308,On or near NEW ROAD,W01000923,Neath Port Talbot 007D,Investigation complete; no suspect identified
2e72abe2d6b1d6968b48e9e81f5ca145dc9ff4838db01f57a9a14516329436b3,2013-05,South Wales Police,South Wales Police,-3.634028,51.744279,On or near PLAS-Y-COED,W01000925,Neath Port Talbot 003B,Suspect charged
5d97609cda1348631779d85dc4e6e5bee9bb280c870337a191ae30230cc311da,2013-05,South Wales Police,South Wales Police,-3.823690,51.736902,On or near YNYS-MEUDWY ROAD,W01000927,Neath Port Talbot 020B,Investigation complete; no suspect identified
91580a12be7082767ae203be977a611b7ba2f60657376c5e96bf48ba426ddea6,2013-05,South Wales Police,South Wales Police,-3.823690,51.736902,On or near YNYS-MEUDWY ROAD,W01000927,Neath Port Talbot 020B,Investigation complete; no suspect identified
d9045f0e03750d869d7841cf402dfaa0f701b8d3191fa50c7828f39dbf08e9fd,2013-05,South Wales Police,South Wales Police,-3.872183,51.806305,On or near HEOL AMMAN,W01000931,Neath Port Talbot 020E,Investigation complete; no suspect identified
38b508c82857cee541bd48d7730f9e2206b1ec640cf1dd34e9e8c5857cae1c2f,2013-05,South Wales Police,South Wales Police,-3.757343,51.572115,On or near MAXIMIN ROAD,W01000932,Neath Port Talbot 019A,Investigation complete; no suspect identified
4e5b11d12f2360efced27955b41786ad0658aa196507c3f0b20e195a91c88c03,2013-05,South Wales Police,South Wales Police,-3.779704,51.591156,On or near Parking Area,W01000932,Neath Port Talbot 019A,Investigation complete; no suspect identified
a2d3e25b6524266b98fc66de80cdc4ca222abcf32b895ab0d7129270153858df,2013-05,South Wales Police,South Wales Police,-3.757343,51.572115,On or near MAXIMIN ROAD,W01000932,Neath Port Talbot 019A,Investigation complete; no suspect identified
7959a7c564a0a687782460caa0def13ac9165cefa010b7b2d20a37fa8807801b,2013-05,South Wales Police,South Wales Police,-3.757468,51.569721,On or near MIN-Y-DON,W01000932,Neath Port Talbot 019A,Investigation complete; no suspect identified
64713a258a56b505f105aa017ae34924fa7c817c147a7ea0fd30872bfa333c50,2013-05,South Wales Police,South Wales Police,-3.753127,51.571288,On or near BEECHWOOD ROAD,W01000932,Neath Port Talbot 019A,Investigation complete; no suspect identified
e9d99ff0a33486a4244dcd039d821768148401db5ad6f80ce00eb20a8d5f5556,2013-05,South Wales Police,South Wales Police,-3.757468,51.569721,On or near MIN-Y-DON,W01000932,Neath Port Talbot 019A,Investigation complete; no suspect identified
330f6b4d7d98525ec9719ccadeac0bd2f6e52fc0dc4c2a2fe5eb2635a4c5dcad,2013-05,South Wales Police,South Wales Police,-3.790843,51.591742,On or near NORTH BANK ROAD,W01000932,Neath Port Talbot 019A,Investigation complete; no suspect identified
1000e9ac4d8751e1b712e362e9e6f13cc457c4dc0e4bfd6d640adc57b8e47d01,2013-05,South Wales Police,South Wales Police,-3.782421,51.588264,On or near LLEWELLYN'S ROAD,W01000932,Neath Port Talbot 019A,Investigation complete; no suspect identified
2e2700a2d16fbb1be8a6164e660bbbf3b3c942263097c80439cc591007a5ec6c,2013-05,South Wales Police,South Wales Police,-3.757468,51.569721,On or near MIN-Y-DON,W01000932,Neath Port Talbot 019A,Investigation complete; no suspect identified
bc733d2a01a2a5feb0899d88def02a6ab4045dfc9cb3170b40e7b495cfe02dba,2013-05,South Wales Police,South Wales Police,-3.753537,51.572199,On or near BERTHA ROAD,W01000933,Neath Port Talbot 019B,Investigation complete; no suspect identified
ede618a62f56c50dfbeac36a2711dc6112d8255f2b240e013393c1f99cc6f01c,2013-05,South Wales Police,South Wales Police,-3.754789,51.573610,On or near LLE BERTHA,W01000933,Neath Port Talbot 019B,Investigation complete; no suspect identified
c363aea635a0606387f24545ec10a5af28a0bfc67a07ac5ae9520a65014eea8f,2013-05,South Wales Police,South Wales Police,-3.741205,51.562923,On or near MARGAM ROAD,W01000933,Neath Port Talbot 019B,Investigation complete; no suspect identified
7b9fb91a59749c4970e8d7e7c6348c9d4f730cfaf02ebfddc46a8307c5acb67b,2013-05,South Wales Police,South Wales Police,-3.728313,51.549778,On or near EGLWYS NUNYDD,W01000933,Neath Port Talbot 019B,Suspect charged
e49c182b0b75698819f8a160463811291808cdee7e38a2ba40d53caa751f708f,2013-05,South Wales Police,South Wales Police,-3.807593,51.653955,On or near BURROWS ROAD,W01000934,Neath Port Talbot 008A,Investigation complete; no suspect identified
8752b919bd8390cbbbd58f15a2ec74c9ba950b6b2f2dfe58a85e701a8f98e648,2013-05,South Wales Police,South Wales Police,-3.807320,51.656549,On or near SOUTHGATE STREET,W01000934,Neath Port Talbot 008A,Investigation complete; no suspect identified
f50f087a6e746ce6b5ce7d8202a444cd26df05336095667b7f5b3560479cd0df,2013-05,South Wales Police,South Wales Police,-3.805819,51.658065,On or near Pedestrian Subway,W01000935,Neath Port Talbot 008B,Investigation complete; no suspect identified
edc5aec25e3bf1e9d627f4c7335533ee1c26ae393c322efc2bdfdac2a6517eff,2013-05,South Wales Police,South Wales Police,-3.806682,51.658672,On or near ELIAS STREET,W01000935,Neath Port Talbot 008B,Investigation complete; no suspect identified
e0663f4c51ceebb2953ac76d4e4d18dae67a9947bde81411b1e3e2c906ac7c15,2013-05,South Wales Police,South Wales Police,-3.807490,51.660089,On or near CHARLES STREET,W01000935,Neath Port Talbot 008B,Investigation complete; no suspect identified
61573570fbe28cd3b9a724300fc3effe85dcccb717be0934c739ac405248e0a0,2013-05,South Wales Police,South Wales Police,-3.805781,51.657472,On or near WINDSOR ROAD,W01000935,Neath Port Talbot 008B,Investigation complete; no suspect identified
7a6b1c76434ff33495d6d619744c69e9f9eea85912d422a82a28483651f47a77,2013-05,South Wales Police,South Wales Police,-3.801382,51.658825,On or near RUGBY AVENUE,W01000935,Neath Port Talbot 008B,Suspect charged
fb489638aefc2959261a47e2ed6be0eef912f01fca63ed28925b26fa2e1c70e5,2013-05,South Wales Police,South Wales Police,-3.806381,51.651483,On or near FOUNDRY ROAD,W01000936,Neath Port Talbot 012A,Investigation complete; no suspect identified
2decda146e0708380da109a26d3c64111e49967454be4c22a3e575ca6d39dc75,2013-05,South Wales Police,South Wales Police,-3.815109,51.650656,On or near HELEN'S ROAD,W01000937,Neath Port Talbot 013E,Investigation complete; no suspect identified
c5122347ef2d23543e21ffa631bcfe7978fb4d03a826836688814f2242f72d12,2013-05,South Wales Police,South Wales Police,-3.816149,51.655351,On or near Sports/Recreation Area,W01000937,Neath Port Talbot 013E,Investigation complete; no suspect identified
17d28848d9e4f8c48651d0b448ca6f991869d9d5781e2156629bd3d23b608cb6,2013-05,South Wales Police,South Wales Police,-3.813731,51.650560,On or near HERBERT ROAD,W01000937,Neath Port Talbot 013E,Investigation complete; no suspect identified
1fb5d9614a3286b78850a966461252141797c8c71e145acf66ed1e0434bf9ddf,2013-05,South Wales Police,South Wales Police,-3.811508,51.650981,On or near Sports/Recreation Area,W01000937,Neath Port Talbot 013E,Investigation complete; no suspect identified
5912845b0b292a0981ad72743c5cc8c65be6d08ebc0f31ce86d515585f6ac46f,2013-05,South Wales Police,South Wales Police,-3.812992,51.646876,On or near WHEATLEY ROAD,W01000937,Neath Port Talbot 013E,Suspect charged
6b2499d1b7ec727317f45a7bee32e3c1868da8e6938a431de9b4b0716d87c02f,2013-05,South Wales Police,South Wales Police,-3.815109,51.650656,On or near HELEN'S ROAD,W01000937,Neath Port Talbot 013E,Suspect charged
69ce3851fe1f113b1b85a8a9725611b9f9963fc93316dbb3d2c18d690859cbb8,2013-05,South Wales Police,South Wales Police,-3.816149,51.655351,On or near Sports/Recreation Area,W01000937,Neath Port Talbot 013E,Local resolution
394c30dbf5166e05f2b4dd15c6de34488350754f466ab05c2c1929b507ada4da,2013-05,South Wales Police,South Wales Police,-3.813945,51.652283,On or near Petrol Station,W01000937,Neath Port Talbot 013E,Investigation complete; no suspect identified
6ef3f5e0087368dac052830e6a8e5724875e9d33592874b9e666d746b8c8638b,2013-05,South Wales Police,South Wales Police,-3.813945,51.652283,On or near Petrol Station,W01000937,Neath Port Talbot 013E,Investigation complete; no suspect identified
913ba123351875187ac72d6524b715b4467929bd3d60e650c41bc92546c280ef,2013-05,South Wales Police,South Wales Police,-3.806133,51.664138,On or near CROFT ROAD,W01000939,Neath Port Talbot 008D,Investigation complete; no suspect identified
90f90bf505d31e287483baf2fa4115cec6950e1d540ea7140c98d939d71d4175,2013-05,South Wales Police,South Wales Police,-3.803036,51.664069,On or near Supermarket,W01000939,Neath Port Talbot 008D,Investigation complete; no suspect identified
59d37c18a6a10c1d5d52959c0aa1975f0181024e605c07b940b1f9cc6ed1a9cf,2013-05,South Wales Police,South Wales Police,-3.804866,51.661721,On or near QUEEN STREET BACK ROAD,W01000939,Neath Port Talbot 008D,Investigation complete; no suspect identified
2dfb3e8298a29cb582b9ff48c645a2c5ac91813564f2ace72838a92d39d1d237,2013-05,South Wales Police,South Wales Police,-3.804814,51.660787,On or near DAVIES ROAD,W01000939,Neath Port Talbot 008D,Investigation complete; no suspect identified
96c553dee9383533f25bf99356d10d59c88de90460a6dfc605fd4a8740badcb3,2013-05,South Wales Police,South Wales Police,-3.801467,51.664255,On or near RHODFA TYWYSOG CYMRU,W01000939,Neath Port Talbot 008D,Investigation complete; no suspect identified
07418b26a499d316aacabab75e0cb03a226afccb83b94879f39f929542c8b274,2013-05,South Wales Police,South Wales Police,-3.806130,51.663347,On or near THE PARADE,W01000939,Neath Port Talbot 008D,Investigation complete; no suspect identified
559effae31ad4d8cd96c3b6fe56d20c5f8a8f2f839d7b49376b8882728b9f1ab,2013-05,South Wales Police,South Wales Police,-3.806130,51.663347,On or near THE PARADE,W01000939,Neath Port Talbot 008D,Investigation complete; no suspect identified
d2e7eb8b064464b5e7c5e0d72f6c22ac197ce8a1af045d41d76fda127a107a72,2013-05,South Wales Police,South Wales Police,-3.806626,51.662710,On or near MAES-YR-HAF ROAD,W01000939,Neath Port Talbot 008D,Suspect charged
799896e0f264b5937a290b36b0ec99f7530ab7b831824fbcc2434327313a21d5,2013-05,South Wales Police,South Wales Police,-3.804802,51.662675,On or near Shopping Area,W01000939,Neath Port Talbot 008D,Suspect charged
29d2ee6da99dc0c0c26d3e9b22689fdf54020705782801523b098f3e4c58ed05,2013-05,South Wales Police,South Wales Police,-3.805760,51.662031,On or near Parking Area,W01000939,Neath Port Talbot 008D,Suspect charged
30f8b1a5e1d528fab5bea605540b84f3fa21d083b967f7a528ef51f60bc0d88d,2013-05,South Wales Police,South Wales Police,-3.808408,51.664634,On or near QUAY ROAD,W01000939,Neath Port Talbot 008D,Suspect charged
a56aac221edb59c8744046633107d9f467b1a1ff65b618fd5f2bbaecd9fadd1e,2013-05,South Wales Police,South Wales Police,-3.806626,51.662710,On or near MAES-YR-HAF ROAD,W01000939,Neath Port Talbot 008D,Suspect charged
