Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c667e82df80bedc8fe38e82625c9543a8044f8ad80481f5e52854cce6998d1b7,2013-10,South Wales Police,South Wales Police,-3.660513,51.613217,On or near CWRT Y MWNWS,W01001014,Bridgend 002A,Investigation complete; no suspect identified
6b2b9c06a2bd82ba2af5c3d5f814a67ab878151a0488f41a701e1f3344eee52b,2013-10,South Wales Police,South Wales Police,-3.174983,51.523104,On or near BERRYMEAD ROAD,W01001731,Cardiff 008B,Investigation complete; no suspect identified
49d4123746f7881cfd9446086740b76424aa0b05dfbcd6069ec53ad16b4061fe,2013-10,South Wales Police,South Wales Police,-3.838958,51.662739,On or near JUBILEE CRESCENT,W01000915,Neath Port Talbot 010D,Investigation complete; no suspect identified
93650317050e09425efa2ab73eb2055d0572701dcf26e7bd9cc4631a76999d35,2013-10,South Wales Police,South Wales Police,-3.373080,51.543288,On or near RUPERRA STREET,W01001195,Rhondda Cynon Taf 030C,Investigation complete; no suspect identified
b26a61928c2838e779a2ebb2508504477a3049900ae7f06cf721d8b1184f220f,2013-10,South Wales Police,South Wales Police,-3.208383,51.435515,On or near HARLECH DRIVE,W01001087,The Vale of Glamorgan 006B,Investigation complete; no suspect identified
a1e79139797b0164694675489e30e4e4628a274451b3ab8d4ca89bf83922edd1,2013-10,South Wales Police,South Wales Police,-3.344887,51.601954,On or near Parking Area,W01001236,Rhondda Cynon Taf 021G,Investigation complete; no suspect identified
f26360d9a864d60cf9bd48fa27fd4fca6fd2407b42196820e097899e760fc912,2013-10,South Wales Police,South Wales Police,-3.151239,51.517252,On or near Pedestrian Subway,W01001810,Cardiff 017B,Investigation complete; no suspect identified
ad81288613e25f1e6de53b274974d0decf0395314acf5f65a7eac56fd9a6766d,2013-10,South Wales Police,South Wales Police,-3.283509,51.420069,On or near VALE VIEW,W01001091,The Vale of Glamorgan 010A,Investigation complete; no suspect identified
c6d69eaa709a6f36e12a3cf0acb34c97086f15947421a66be65a601d5794c026,2013-10,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
512dc233c72a19ab8b3ae3beffcccb5b9c9709feaa1f12cd1c3542d0576fd6cc,2013-10,South Wales Police,South Wales Police,-3.345637,51.595085,On or near GRAIG AVENUE,W01001182,Rhondda Cynon Taf 021A,Investigation complete; no suspect identified
1765984dd64ca7f90b678290bc95b889288ddfe8c06a8e3ae5befe26d40042fe,2013-10,South Wales Police,South Wales Police,-3.476997,51.644777,On or near SWN-YR-AFON,W01001287,Rhondda Cynon Taf 014F,Investigation complete; no suspect identified
4799a7b36f6f409f786715eb8f0b283f24e8d76d28a4ac38e3e8b7d2407c094d,2013-10,South Wales Police,South Wales Police,-3.192460,51.529446,On or near WATTON CLOSE,W01001800,Cardiff 005D,Investigation complete; no suspect identified
2370c740825c50842dc47033b5b89cdd0218a21e19aa75b2ad9a0bd3710843af,2013-10,South Wales Police,South Wales Police,-3.948367,51.613710,On or near Shopping Area,W01001938,Swansea 025E,Investigation complete; no suspect identified
efb6600a12bb725f0bda8ca8414eb1e25115d3a60d885d5361c59143f98c4751,2013-10,South Wales Police,South Wales Police,-3.167741,51.476679,On or near TYNDALL STREET,W01001951,Cardiff 049E,Investigation complete; no suspect identified
7d94092035e51ead634eeac1a47d0ab893c72fd8e8dec6b4c5f9e5daf4d5f65f,2013-10,South Wales Police,South Wales Police,-3.150914,51.510637,On or near CHAPEL WOOD,W01001814,Cardiff 017E,Investigation complete; no suspect identified
3c252a95863b3f97b086fe1d7610ccb9654d019fba8a88877b6cc212b9177d42,2013-10,South Wales Police,South Wales Police,-3.196374,51.497287,On or near LLYS TAL-Y-BONT ROAD,W01001756,Cardiff 025B,Investigation complete; no suspect identified
2a02991e09590aca417175e7f65562ddcb2c7e5936f82f709862cdde282d8560,2013-10,South Wales Police,South Wales Police,-3.431055,51.637082,On or near DOLGWILYM STREET,W01001275,Rhondda Cynon Taf 013C,Investigation complete; no suspect identified
a9363cc2f1be729d8176f80ccaae58c796e24ac09c0dde07d46158283d26c853,2013-10,South Wales Police,South Wales Police,-3.385504,51.763945,On or near Hospital,W01001299,Merthyr Tydfil 008A,Investigation complete; no suspect identified
5d2963802d3e5391e7589b0894a9e7da9a21899dbe1f12e0155bdb96f6178a35,2013-10,South Wales Police,South Wales Police,-3.163404,51.531995,On or near HAMPTON CRESCENT WEST,W01001736,Cardiff 008C,Investigation complete; no suspect identified
4b641148a00c27cfd6aea162cac61a3e9d19ada778935dcb3f0d368c77c350e0,2013-10,South Wales Police,South Wales Police,-3.139997,51.470478,On or near CLOS MARIAN,W01001940,Cardiff 048A,Investigation complete; no suspect identified
2096847e42803457445846058f87e57eebad2b58fb8d42400162b14dfc367b88,2013-10,South Wales Police,South Wales Police,-3.423402,51.584671,On or near RED GATE CLOSE,W01001251,Rhondda Cynon Taf 024C,Investigation complete; no suspect identified
d9eacc6720dfff7538d1376b31a5fc0dc62268183dd7dde1e8f3a3224e972383,2013-10,South Wales Police,South Wales Police,-3.216572,51.482153,On or near CLIFF PLACE,W01001714,Cardiff 035A,Investigation complete; no suspect identified
bd0255188fc08f6a39def92d2c0670a3ef92ac945f7f1b17072b5977789fbfb6,2013-10,South Wales Police,South Wales Police,-3.958402,51.651877,On or near HEOL CADIFOR,W01000833,Swansea 011C,Investigation complete; no suspect identified
9ea65b02bbc7c3abee10b0f4a1020bbf5f9c187beebeeb70d0655f2d78264f49,2013-10,South Wales Police,South Wales Police,-3.178365,51.472643,On or near TRADE STREET,W01001952,Cardiff 049F,Investigation complete; no suspect identified
7559509fd9bb3d15009cd68dc897664198b2244d8700eccc150500ecaa84541f,2013-10,South Wales Police,South Wales Police,-3.317518,51.703898,On or near HYLTON TERRACE,W01001289,Merthyr Tydfil 006A,Investigation complete; no suspect identified
53d8233880513ab19fdcaa79baa340d8b9dbb84f14c7efc698909c5a348b9553,2013-10,South Wales Police,South Wales Police,-3.132139,51.513023,On or near LYNTON CLOSE,W01001806,Cardiff 015D,Investigation complete; no suspect identified
8f761f2487a25ae14c94aef08a8e4c29db43eb7446fb16bcdfb587fb3c6d5cf7,2013-10,South Wales Police,South Wales Police,-3.181045,51.485538,On or near Police Station,W01001939,Cardiff 032F,Investigation complete; no suspect identified
b8835701c1010a96a629a22e66f34de5f6c9feb28d5d9b8a02b4b835684763d9,2013-10,South Wales Police,South Wales Police,-3.925007,51.663095,On or near CROWN STREET,W01000812,Swansea 008C,Investigation complete; no suspect identified
e72306c08c426bf1714a88b68d8c17aec6a05859c2b32356a3271ab3663efc76,2013-10,South Wales Police,South Wales Police,-3.638891,51.532186,On or near DALE VIEW,W01000996,Bridgend 008A,Investigation complete; no suspect identified
dad88cae6def0a1f4740e67413571c45ad54b805b2d800f87921394cd6ba1e64,2013-10,South Wales Police,South Wales Police,-3.960775,51.617765,On or near Further/Higher Educational Building,W01000875,Swansea 026D,Investigation complete; no suspect identified
8da5e3c741f1c8be3a94588eee711052d6d44570415fb52a21da3da09c29b98f,2013-10,South Wales Police,South Wales Police,-3.940087,51.630914,On or near BRIDGE STREET,W01000790,Swansea 016F,Investigation complete; no suspect identified
13a7264d467ba28f0eead28473d46af8c38455b77f15d0b27fb8b7d814b738d8,2013-10,South Wales Police,South Wales Police,-3.525207,51.668286,On or near BAGLAN STREET,W01001272,Rhondda Cynon Taf 010D,Investigation complete; no suspect identified
b5eca4779d2d8e5d82563ebb7e7aead7664c8970acabe7714a5f1b112a1b205f,2013-10,South Wales Police,South Wales Police,-3.948367,51.613710,On or near Shopping Area,W01001938,Swansea 025E,Investigation complete; no suspect identified
b91371cdeecd7b484ee81612caf6c0d993ab20c0165c6fd8355fbf856ddc0d1a,2013-10,South Wales Police,South Wales Police,-3.164918,51.464217,On or near CILGANT BUTE,W01001943,Cardiff 048B,Investigation complete; no suspect identified
cfedaec7f9130eafb48c31f330c636d7ff8f3c0befad383f6ef7f001a8569b3d,2013-10,South Wales Police,South Wales Police,-3.214384,51.527180,On or near HEOL DERLWYN,W01001854,Cardiff 004D,Investigation complete; no suspect identified
00d2c5bd7cb397d0945d0c89969ef33f5949053755504e0642cb615c9a8a5b44,2013-10,South Wales Police,South Wales Police,-3.170632,51.464709,On or near Police Station,W01001942,Cardiff 049B,Investigation complete; no suspect identified
f0d5125bfc30e4fe4d7e8fdf7985137b1c5d2df3ad171d0210e266d30af7ce82,2013-10,South Wales Police,South Wales Police,-3.188542,51.475328,On or near MONMOUTH STREET,W01001764,Cardiff 044A,Investigation complete; no suspect identified
278a2667cfd584317915b09e7d023a2a8adc9995469616293fe594ea08c48094,2013-10,South Wales Police,South Wales Police,-3.163234,51.489690,On or near SNIPE STREET,W01001834,Cardiff 033E,Investigation complete; no suspect identified
91a1dc183651e5ecb9a6d8c8ac679b5b147fffc59e9899d4f15f829b60776a32,2013-10,South Wales Police,South Wales Police,-3.154387,51.484436,On or near SPLOTT ROAD,W01001696,Cardiff 036C,Investigation complete; no suspect identified
98ac17a851ed697d35352755a8d0e9fdbf432f65de02f20271b5b8c8a63296bc,2013-10,South Wales Police,South Wales Police,-3.937399,51.646821,On or near LANDEG STREET,W01000788,Swansea 016D,Investigation complete; no suspect identified
a3a729fb339be295cdabb8955d712eca32625da0db8654f863d0fe685fd0c0de,2013-10,South Wales Police,South Wales Police,-3.272367,51.402071,On or near Supermarket,W01001910,The Vale of Glamorgan 012G,Investigation complete; no suspect identified
7bd701679eea6d7c4a65768c9bbf7ccf517b89a30e5d594aa0ecaac1884270fa,2013-10,South Wales Police,South Wales Police,-3.381947,51.536116,On or near Shopping Area,W01001243,Rhondda Cynon Taf 030E,Investigation complete; no suspect identified
e06e36490d9bbb3a2f8dc8bd56389ad0e9e48231dbe52427c9c5ad183051668a,2013-10,South Wales Police,South Wales Police,-3.171757,51.479984,On or near LOVE LANE,W01001939,Cardiff 032F,Investigation complete; no suspect identified
7b3518bfdb12c863b9e6d1c4ea106511d8c949303e446bd83bb0e07942e7dd99,2013-10,South Wales Police,South Wales Police,-3.884799,51.742232,On or near BARAN ROAD,W01000946,Neath Port Talbot 004B,Investigation complete; no suspect identified
f191123685710211570ed65beb410988b14e6b8d3397f7a971813cd0fdbfa12a,2013-10,South Wales Police,South Wales Police,-3.377805,51.740459,On or near Parking Area,W01001293,Merthyr Tydfil 004B,Investigation complete; no suspect identified
d3755ed2a235e1a2f5b96b5286778c183441c5e297847447ad7daa2367172d1a,2013-10,South Wales Police,South Wales Police,-3.206907,51.500102,On or near Pedestrian Subway,W01001756,Cardiff 025B,Investigation complete; no suspect identified
8b74ddb7282771b409848f25547111206e6c371145e6629d46299241b7abde89,2013-10,South Wales Police,South Wales Police,-3.176026,51.480220,On or near Shopping Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
f5252a769f2ed4c8c5808d09e5bb8414bd4e6ddc24afaced103c1708352598e2,2013-10,South Wales Police,South Wales Police,-3.944426,51.620187,On or near Shopping Area,W01001955,Swansea 025F,Investigation complete; no suspect identified
c1da8adca5cd1fdd65af58196ced4f632d56a7008c8ac1cb7db63fa62fc71906,2013-10,South Wales Police,South Wales Police,-3.204368,51.437634,On or near CAERPHILLY CLOSE,W01001088,The Vale of Glamorgan 006C,Investigation complete; no suspect identified
dbe16d030286c302e29c2f96c08decb3b94253fda53861f08306f085ca939d43,2013-10,South Wales Police,South Wales Police,-3.447659,51.660698,On or near BROOK STREET,W01001176,Rhondda Cynon Taf 013A,Investigation complete; no suspect identified
ef92d1d442e13d1492506cb3e79dfa6651a850bd8da8dcc9d8f5fd4e281886b2,2013-10,South Wales Police,South Wales Police,-3.188640,51.474653,On or near ALLERTON STREET,W01001766,Cardiff 044C,Investigation complete; no suspect identified
dec455d86592c1a49e48a9e3daa21b0a5d1fb26a9fa4544bf3a5eabea0c3f0e9,2013-10,South Wales Police,South Wales Police,-3.411446,51.688753,On or near MAPLE TERRACE,W01001142,Rhondda Cynon Taf 005F,Investigation complete; no suspect identified
26037f88d5d27b0ab54c7e2cfc2c27612f92fa12217810487a561d7dc6177551,2013-10,South Wales Police,South Wales Police,-4.006111,51.574653,On or near Sports/Recreation Area,W01000827,Swansea 031E,Investigation complete; no suspect identified
6f5e49f085890f6c45c665b1ff6c013be5d9b9bb69496b357ddaf820e90bd94e,2013-10,South Wales Police,South Wales Police,-4.001425,51.590857,On or near THE PADDOCK,W01000881,Swansea 029C,Investigation complete; no suspect identified
70186d1f999b0ca54e7949984c8da02f206151263af3c9dcd69b25c54789d670,2013-10,South Wales Police,South Wales Police,-3.315504,51.565510,On or near HEOL CELYN,W01001162,Rhondda Cynon Taf 025A,Investigation complete; no suspect identified
646374b824009007f5ae3eacfb5585db11cf43883195a3923624c3840c544e73,2013-10,South Wales Police,South Wales Police,-3.806564,51.657154,On or near EVA STREET,W01000935,Neath Port Talbot 008B,Investigation complete; no suspect identified
bf4995be820a4573434a4cfd118c4a5d682d2fd99dd54201e197f791c4c4d9d5,2013-10,South Wales Police,South Wales Police,-3.206081,51.498267,On or near Supermarket,W01001756,Cardiff 025B,Investigation complete; no suspect identified
fed5f958dee97f80077ba250ca145a379fd0d92276281f49abb484ecfdf66365,2013-10,South Wales Police,South Wales Police,-3.808072,51.624210,On or near ASHGROVE,W01000891,Neath Port Talbot 015C,Investigation complete; no suspect identified
baa34b05346cc3f81354b0bac16013c4304bfc7354726473cce366351947720b,2013-10,South Wales Police,South Wales Police,-3.962082,51.613886,On or near FRANCIS STREET,W01000875,Swansea 026D,Investigation complete; no suspect identified
c69941bacc53ce6341b2868ebb6cf8f900b31b8c579a4051f81700d616fc39af,2013-10,South Wales Police,South Wales Police,-3.506174,51.740080,On or near JOHN STREET,W01001187,Rhondda Cynon Taf 001B,Investigation complete; no suspect identified
7c31b45c3cedf0b922f4f453d21ad4e6eadec691474515ca5e6e176fe2f9a4fc,2013-10,South Wales Police,South Wales Police,-3.941482,51.644947,On or near PWLL STREET,W01000788,Swansea 016D,Investigation complete; no suspect identified
25085d3d374341895a1eae279d1f4e5c3ff49bb5df668188dbd870cbd9b5ee14,2013-10,South Wales Police,South Wales Police,-3.229826,51.500520,On or near RIVER VIEW COURT,W01001780,Cardiff 026B,Investigation complete; no suspect identified
370b5b4519d2185b0bf2c88ab977cce308e9044c38ee44254d419aa9cbc43614,2013-10,South Wales Police,South Wales Police,-3.316694,51.565245,On or near BROOKDALE COURT,W01001162,Rhondda Cynon Taf 025A,Investigation complete; no suspect identified
e8b2bb7a1ca7c9d21cde45dfc5aa15bcc0e56a8f7b0e54f7c7e9b63e8714babb,2013-10,South Wales Police,South Wales Police,-3.882609,51.797524,On or near HEOL BRYNAMMAN,W01000928,Neath Port Talbot 020C,Investigation complete; no suspect identified
ec63cc34ebfa2f0010b97961f7977a29c2e5765848bd3aab77ac7b1e58232c71,2013-10,South Wales Police,South Wales Police,-3.531085,51.741340,On or near Park/Open Space,W01001233,Rhondda Cynon Taf 001F,Investigation complete; no suspect identified
091d16b5969ae61ffa24d8b6da7f8cb2771fbb2d99aa3dd90e9007c3eca3f6ba,2013-10,South Wales Police,South Wales Police,-3.428927,51.572132,On or near BETHANIA HILL,W01001252,Rhondda Cynon Taf 024D,Investigation complete; no suspect identified
c4bbc162f84750d44da7a556e4a1159d41eb44b560c80aefea617f9563ed5ce8,2013-10,South Wales Police,South Wales Police,-3.341376,51.598937,On or near TAFF VALE STREET,W01001183,Rhondda Cynon Taf 021B,Investigation complete; no suspect identified
6e812bdefc51c6196e1c55c204f2f6e568988cfb1c8e9bafa00d94f313d9e00a,2013-10,South Wales Police,South Wales Police,-3.176026,51.480220,On or near Shopping Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
e04a31d6cf0e24e4f298bb8cf2475abe83b686f2800e36f5eebe7895f6ab38f4,2013-10,South Wales Police,South Wales Police,-3.312551,51.570165,On or near FFORDD GERDINAN,W01001244,Rhondda Cynon Taf 025B,Investigation complete; no suspect identified
51b31be62b8ad24764ba3f4bdb12851fd667520a902fc34ef69dcb1ebebbafcf,2013-10,South Wales Police,South Wales Police,-3.949329,51.646939,On or near HOLLETT ROAD,W01000821,Swansea 009E,Investigation complete; no suspect identified
8c6b84bcee082706cf520233e3ae7687fcf610a86207ec3b3150361aaaa7dac9,2013-10,South Wales Police,South Wales Police,-3.168221,51.461082,On or near Parking Area,W01001942,Cardiff 049B,Investigation complete; no suspect identified
d05a7c0793d57e50659a1b48fbc596d0cba8d1853fe41563686207a1817aa44d,2013-10,South Wales Police,South Wales Police,-3.251922,51.493533,On or near HONEYSUCKLE CLOSE,W01001751,Cardiff 027D,Investigation complete; no suspect identified
540ba1ae024275f5828ff1b78725918783434fa69c6d99434a10638e25e702f9,2013-10,South Wales Police,South Wales Police,-4.031189,51.717131,On or near HEOL-Y-MAES,W01000848,Swansea 001D,Investigation complete; no suspect identified
e2fd70cf296335fc85c6912d6cde065b3396d43c6ff41623c7143e57c7eec5a0,2013-10,South Wales Police,South Wales Police,-3.887887,51.670001,On or near HEOL-LAS CLOSE,W01000796,Swansea 006B,Investigation complete; no suspect identified
7021a85bc71244f98282bf812ad2072f430252652ddb01c1a238fcf9370fd157,2013-10,South Wales Police,South Wales Police,-3.910715,51.666404,On or near UPPER FFOREST WAY,W01000794,Swansea 010A,Investigation complete; no suspect identified
97e34b03d0c0dbc6eea7f578079938a7447f8da18a118d75880c51f264bba34d,2013-10,South Wales Police,South Wales Police,-3.512870,51.662556,On or near CRICHTON STREET,W01001273,Rhondda Cynon Taf 010E,Investigation complete; no suspect identified
638b4851c734c154afe904b7e9daac391edd70ef39c25857b32ada760b34a7a8,2013-10,South Wales Police,South Wales Police,-4.046321,51.671672,On or near PRINCESS STREET,W01000774,Swansea 005B,Investigation complete; no suspect identified
